Tag;Code_test;Separation;Position;Time;Date_Time;Date;Time2;factor_aleatorio; Second_day;satellites ; Battery_Level;Distance; Accuracy ; Clock_Offset
21737;17;SI;Paralelo;13:30:17;18/06/2020 13:30;18/06/2020;13:30;18/06/20_13:30;48617695;9;4.08;6.977758;4.67E-06;3595
21737;17;SI;Paralelo;14:00:14;18/06/2020 14:00;18/06/2020;14:00;18/06/20_14:00;50414505;6;4.08;4.866833;2.20E-06;3590
21737;17;SI;Paralelo;14:30:14;18/06/2020 14:30;18/06/2020;14:30;18/06/20_14:30;52214700;7;4.08;14.608633;1.57E-06;3600
21737;17;SI;Paralelo;15:00:14;18/06/2020 15:00;18/06/2020;15:00;18/06/20_15:00;54014520;8;4.08;11.475251;4.58E-06;3615
21737;17;SI;Paralelo;15:30:14;18/06/2020 15:30;18/06/2020;15:30;18/06/20_15:30;55814745;8;4.08;9.496738;4.23E-06;3640
21737;17;SI;Paralelo;16:00:14;18/06/2020 16:00;18/06/2020;16:00;18/06/20_16:00;57614540;7;4.08;7.82556;4.48E-06;3655
21737;17;SI;Paralelo;16:30:14;18/06/2020 16:30;18/06/2020;16:30;18/06/20_16:30;59414775;6;4.08;25.923593;8.47E-07;3665
21737;17;SI;Paralelo;17:00:14;18/06/2020 17:00;18/06/2020;17:00;18/06/20_17:00;61214545;7;4.08;15.846819;4.51E-06;3665
21737;17;SI;Paralelo;17:30:16;18/06/2020 17:30;18/06/2020;17:30;18/06/20_17:30;63016755;7;4.08;8.594807;3.17E-06;3650
21737;17;SI;Paralelo;18:00:16;18/06/2020 18:00;18/06/2020;18:00;18/06/20_18:00;64816590;8;4.06;17.247762;4.67E-06;3665
21737;17;SI;Paralelo;18:30:16;18/06/2020 18:30;18/06/2020;18:30;18/06/20_18:30;66616775;7;4.06;8.283273;4.65E-06;3690
21737;17;SI;Paralelo;20:00:14;18/06/2020 20:00;18/06/2020;20:00;18/06/20_20:00;72014550;6;4.08;46.353384;2.85E-06;3675
21737;17;SI;Paralelo;20:30:18;18/06/2020 20:30;18/06/2020;20:30;18/06/20_20:30;73818805;6;4.08;2.817224;2.28E-06;3670
21737;17;SI;Paralelo;21:00:17;18/06/2020 21:00;18/06/2020;21:00;18/06/20_21:00;75617630;7;4.06;8.019771;1.99E-06;3715
21737;17;SI;Paralelo;21:30:14;18/06/2020 21:30;18/06/2020;21:30;18/06/20_21:30;77414835;7;4.06;4.645115;2.64E-06;3755
21737;17;SI;Paralelo;22:00:18;18/06/2020 22:00;18/06/2020;22:00;18/06/20_22:00;79218655;9;4.06;7.060735;2.68E-06;3765
21737;17;SI;Paralelo;22:30:14;18/06/2020 22:30;18/06/2020;22:30;18/06/20_22:30;81014865;7;4.06;3.309189;2.87E-06;3765
21737;17;SI;Paralelo;23:00:17;18/06/2020 23:00;18/06/2020;23:00;18/06/20_23:00;82817695;7;4.06;3.399469;3.60E-06;3780
21737;17;SI;Paralelo;23:30:14;18/06/2020 23:30;18/06/2020;23:30;18/06/20_23:30;84614890;6;4.04;13.147687;3.14E-06;3800
21737;17;SI;Paralelo;0:00:16;19/06/2020 0:00;19/06/2020;0:00;19/06/20_00:00;16690;8;4.06;8.457696;5.84E-06;3800
21737;17;SI;Paralelo;0:30:14;19/06/2020 0:30;19/06/2020;0:30;19/06/20_00:30;1814810;6;4.06;55.283905;6.73E-07;3750
21737;17;SI;Paralelo;1:00:20;19/06/2020 1:00;19/06/2020;1:00;19/06/20_01:00;3620730;5;4.04;14.635865;6.25E-07;3745
21737;17;SI;Paralelo;1:30:14;19/06/2020 1:30;19/06/2020;1:30;19/06/20_01:30;5414935;8;4.04;2.659468;4.22E-06;3830
21737;17;SI;Paralelo;2:00:14;19/06/2020 2:00;19/06/2020;2:00;19/06/20_02:00;7214740;7;4.04;7.961595;2.80E-06;3880
21737;17;SI;Paralelo;2:30:18;19/06/2020 2:30;19/06/2020;2:30;19/06/20_02:30;9018950;6;4.02;8.895544;9.09E-07;3870
21737;17;SI;Paralelo;3:00:20;19/06/2020 3:00;19/06/2020;3:00;19/06/20_03:00;10820760;5;4.02;13.973983;3.52E-07;3850
21737;17;SI;Paralelo;3:30:20;19/06/2020 3:30;19/06/2020;3:30;19/06/20_03:30;12620980;7;4.02;7.911445;2.85E-06;3860
21737;17;SI;Paralelo;4:00:18;19/06/2020 4:00;19/06/2020;4:00;19/06/20_04:00;14418780;6;4.02;8.315587;1.47E-06;3885
21737;17;SI;Paralelo;4:30:18;19/06/2020 4:30;19/06/2020;4:30;19/06/20_04:30;16218005;8;4;4.711332;2.85E-06;3905
21737;17;SI;Paralelo;5:00:17;19/06/2020 5:00;19/06/2020;5:00;19/06/20_05:00;18017835;6;4;13.562465;3.32E-06;3930
21737;17;SI;Paralelo;5:30:15;19/06/2020 5:30;19/06/2020;5:30;19/06/20_05:30;19815040;7;4;2.750662;4.55E-06;3950
21737;17;SI;Paralelo;6:00:14;19/06/2020 6:00;19/06/2020;6:00;19/06/20_06:00;21614840;6;4;9.642174;1.95E-06;3950
21737;17;SI;Paralelo;6:30:15;19/06/2020 6:30;19/06/2020;6:30;19/06/20_06:30;23415050;6;4;10.082063;7.01E-07;3945
21737;17;SI;Paralelo;7:00:14;19/06/2020 7:00;19/06/2020;7:00;19/06/20_07:00;25214855;7;4;10.381217;3.15E-06;3950
21737;17;SI;Paralelo;7:30:15;19/06/2020 7:30;19/06/2020;7:30;19/06/20_07:30;27015080;7;3.98;6.763431;4.05E-06;3970
21737;17;SI;Paralelo;8:00:14;19/06/2020 8:00;19/06/2020;8:00;19/06/20_08:00;28814880;7;3.98;3.695052;3.56E-06;3990
21737;17;SI;Paralelo;8:30:15;19/06/2020 8:30;19/06/2020;8:30;19/06/20_08:30;30615080;6;3.98;2.682044;2.92E-06;3990
21737;17;SI;Paralelo;9:00:20;19/06/2020 9:00;19/06/2020;9:00;19/06/20_09:00;32420910;9;3.98;2.976743;7.18E-06;3995
21737;17;SI;Paralelo;9:30:15;19/06/2020 9:30;19/06/2020;9:30;19/06/20_09:30;34215075;6;3.98;12.119863;3.37E-06;3995
21737;17;SI;Paralelo;10:00:14;19/06/2020 10:00;19/06/2020;10:00;19/06/20_10:00;36014905;8;3.98;5.373815;5.15E-06;3990
21737;17;SI;Paralelo;10:30:15;19/06/2020 10:30;19/06/2020;10:30;19/06/20_10:30;37815100;7;3.96;16.251862;5.49E-06;4000
21737;17;SI;Paralelo;11:00:14;19/06/2020 11:00;19/06/2020;11:00;19/06/20_11:00;39614920;7;3.96;29.85344;6.77E-06;4015
21737;17;SI;Paralelo;11:30:15;19/06/2020 11:30;19/06/2020;11:30;19/06/20_11:30;41415125;6;3.96;10.015483;3.91E-06;4030
21737;17;SI;Paralelo;12:00:17;19/06/2020 12:00;19/06/2020;12:00;19/06/20_12:00;43217850;7;3.96;90.776418;3.30E-06;3995
21737;17;SI;Paralelo;12:30:15;19/06/2020 12:30;19/06/2020;12:30;19/06/20_12:30;45015085;7;3.96;46.326211;3.87E-06;3950
21737;17;SI;Paralelo;13:00:14;19/06/2020 13:00;19/06/2020;13:00;19/06/20_13:00;46814990;7;3.96;18.9444;2.12E-06;4015
21737;17;SI;Paralelo;13:30:15;19/06/2020 13:30;19/06/2020;13:30;19/06/20_13:30;48615185;8;3.96;6.522478;5.63E-06;4120
21737;17;SI;Paralelo;14:00:14;19/06/2020 14:00;19/06/2020;14:00;19/06/20_14:00;50414980;8;3.96;2.642524;3.19E-06;4135
21737;17;SI;Paralelo;14:30:15;19/06/2020 14:30;19/06/2020;14:30;19/06/20_14:30;52215185;8;3.96;6.61286;2.29E-06;4090
21737;17;SI;Paralelo;15:00:16;19/06/2020 15:00;19/06/2020;15:00;19/06/20_15:00;54017000;8;3.94;3.729671;2.24E-06;4070
21737;17;SI;Paralelo;15:30:15;19/06/2020 15:30;19/06/2020;15:30;19/06/20_15:30;55815200;8;3.94;4.229067;3.24E-06;4090
21737;17;SI;Paralelo;16:00:22;19/06/2020 16:00;19/06/2020;16:00;19/06/20_16:00;57622010;7;3.94;7.981641;1.82E-06;4115
21737;17;SI;Paralelo;16:30:15;19/06/2020 16:30;19/06/2020;16:30;19/06/20_16:30;59415205;7;3.94;4.573963;3.94E-06;4120
21737;17;SI;Paralelo;17:00:15;19/06/2020 17:00;19/06/2020;17:00;19/06/20_17:00;61215030;6;3.94;11.550453;2.21E-06;4120
21737;17;SI;Paralelo;17:30:15;19/06/2020 17:30;19/06/2020;17:30;19/06/20_17:30;63015200;6;3.94;51.111761;1.49E-06;4115
21737;17;SI;Paralelo;18:00:17;19/06/2020 18:00;19/06/2020;18:00;19/06/20_18:00;64817035;9;3.94;10.530148;4.26E-06;4115
21737;17;SI;Paralelo;18:30:15;19/06/2020 18:30;19/06/2020;18:30;19/06/20_18:30;66615245;8;3.92;4.760472;2.28E-06;4140
21737;17;SI;Paralelo;20:00:15;19/06/2020 20:00;19/06/2020;20:00;19/06/20_20:00;72015080;6;3.94;7.884189;2.71E-06;4175
21737;17;SI;Paralelo;20:30:19;19/06/2020 20:30;19/06/2020;20:30;19/06/20_20:30;73819285;7;3.92;7.967719;3.50E-06;4200
21737;17;SI;Paralelo;21:00:15;19/06/2020 21:00;19/06/2020;21:00;19/06/20_21:00;75615100;6;3.92;7.310519;2.53E-06;4205
21737;17;SI;Paralelo;21:30:15;19/06/2020 21:30;19/06/2020;21:30;19/06/20_21:30;77415315;6;3.92;9.414291;5.38E-06;4210
21737;17;SI;Paralelo;22:00:17;19/06/2020 22:00;19/06/2020;22:00;19/06/20_22:00;79217120;9;3.94;0.927788;2.40E-06;4220
21737;17;SI;Paralelo;22:30:15;19/06/2020 22:30;19/06/2020;22:30;19/06/20_22:30;81015330;7;3.92;8.529086;3.23E-06;4230
21737;17;SI;Paralelo;23:00:17;19/06/2020 23:00;19/06/2020;23:00;19/06/20_23:00;82817130;9;3.92;7.927196;5.18E-06;4235
21737;17;SI;Paralelo;23:30:15;19/06/2020 23:30;19/06/2020;23:30;19/06/20_23:30;84615315;6;3.92;23.320445;2.92E-06;4225
21737;17;SI;Paralelo;0:00:17;20/06/2020 0:00;20/06/2020;0:00;20/06/20_00:00;17155;8;3.92;3.376946;6.10E-06;4230
21737;17;SI;Paralelo;0:30:15;20/06/2020 0:30;20/06/2020;0:30;20/06/20_00:30;1815380;7;3.92;19.024888;2.72E-06;4270
21737;17;SI;Paralelo;1:00:21;20/06/2020 1:00;20/06/2020;1:00;20/06/20_01:00;3621170;5;3.92;7.418812;2.66E-07;4295
21737;17;SI;Paralelo;1:30:15;20/06/2020 1:30;20/06/2020;1:30;20/06/20_01:30;5415365;6;3.92;16.948258;7.14E-07;4280
21737;17;SI;Paralelo;2:00:15;20/06/2020 2:00;20/06/2020;2:00;20/06/20_02:00;7215170;6;3.92;25.745053;6.47E-07;4260
21737;17;SI;Paralelo;2:30:15;20/06/2020 2:30;20/06/2020;2:30;20/06/20_02:30;9015420;7;3.9;4.694247;7.91E-07;4285
21737;17;SI;Paralelo;3:00:15;20/06/2020 3:00;20/06/2020;3:00;20/06/20_03:00;10815215;7;3.9;16.871825;2.69E-06;4330
21737;17;SI;Paralelo;3:30:21;20/06/2020 3:30;20/06/2020;3:30;20/06/20_03:30;12621430;6;3.9;0.743582;2.73E-06;4345
21737;17;SI;Paralelo;4:00:21;20/06/2020 4:00;20/06/2020;4:00;20/06/20_04:00;14421255;5;3.9;2.870866;6.02E-07;4350
21737;17;SI;Paralelo;4:30:15;20/06/2020 4:30;20/06/2020;4:30;20/06/20_04:30;16215480;8;3.9;6.448185;4.94E-06;4370
21737;17;SI;Paralelo;5:00:15;20/06/2020 5:00;20/06/2020;5:00;20/06/20_05:00;18015290;8;3.9;3.309189;2.94E-06;4395
21737;17;SI;Paralelo;5:30:15;20/06/2020 5:30;20/06/2020;5:30;20/06/20_05:30;19815495;8;3.9;4.670856;3.94E-06;4405
21737;17;SI;Paralelo;6:00:15;20/06/2020 6:00;20/06/2020;6:00;20/06/20_06:00;21615315;8;3.9;3.221107;3.62E-06;4410
21737;17;SI;Paralelo;6:30:15;20/06/2020 6:30;20/06/2020;6:30;20/06/20_06:30;23415540;6;3.9;12.222313;4.28E-07;4430
21737;17;SI;Paralelo;7:00:15;20/06/2020 7:00;20/06/2020;7:00;20/06/20_07:00;25215340;6;3.9;18.763169;2.97E-06;4450
21737;17;SI;Paralelo;7:30:15;20/06/2020 7:30;20/06/2020;7:30;20/06/20_07:30;27015530;8;3.9;5.823154;5.41E-06;4445
21737;17;SI;Paralelo;8:00:15;20/06/2020 8:00;20/06/2020;8:00;20/06/20_08:00;28815335;7;3.88;3.224637;2.01E-06;4430
21737;17;SI;Paralelo;8:30:15;20/06/2020 8:30;20/06/2020;8:30;20/06/20_08:30;30615530;6;3.88;5.130138;4.72E-07;4425
21737;17;SI;Paralelo;9:00:21;20/06/2020 9:00;20/06/2020;9:00;20/06/20_09:00;32421395;5;3.88;40.512305;1.52E-07;4460
21737;17;SI;Paralelo;9:30:15;20/06/2020 9:30;20/06/2020;9:30;20/06/20_09:30;34215520;6;3.88;27.708464;3.95E-06;4475
21737;17;SI;Paralelo;10:00:15;20/06/2020 10:00;20/06/2020;10:00;20/06/20_10:00;36015365;8;3.88;7.30919;4.73E-06;4450
21737;17;SI;Paralelo;10:30:15;20/06/2020 10:30;20/06/2020;10:30;20/06/20_10:30;37815570;6;3.88;11.714792;7.79E-06;4455
21737;17;SI;Paralelo;11:00:17;20/06/2020 11:00;20/06/2020;11:00;20/06/20_11:00;39617365;7;3.88;16.775663;3.87E-06;4470
21737;17;SI;Paralelo;11:30:21;20/06/2020 11:30;20/06/2020;11:30;20/06/20_11:30;41421590;6;3.88;1.55389;1.07E-06;4485
21737;17;SI;Paralelo;12:00:17;20/06/2020 12:00;20/06/2020;12:00;20/06/20_12:00;43217415;7;3.88;7.796836;1.90E-06;4510
21737;17;SI;Paralelo;12:30:15;20/06/2020 12:30;20/06/2020;12:30;20/06/20_12:30;45015620;8;3.86;3.622162;2.06E-06;4530
21737;17;SI;Paralelo;13:00:15;20/06/2020 13:00;20/06/2020;13:00;20/06/20_13:00;46815430;6;3.88;10.579859;2.96E-06;4535
21737;17;SI;Paralelo;13:30:15;20/06/2020 13:30;20/06/2020;13:30;20/06/20_13:30;48615655;6;3.88;12.241245;7.88E-07;4545
21737;17;SI;Paralelo;14:00:15;20/06/2020 14:00;20/06/2020;14:00;20/06/20_14:00;50415505;7;3.86;30.969363;1.63E-06;4585
21737;17;SI;Paralelo;14:30:15;20/06/2020 14:30;20/06/2020;14:30;20/06/20_14:30;52215685;8;3.86;6.540478;2.08E-06;4615
21737;17;SI;Paralelo;15:00:15;20/06/2020 15:00;20/06/2020;15:00;20/06/20_15:00;54015495;7;3.88;24.655284;2.46E-06;4605
21737;17;SI;Paralelo;15:30:15;20/06/2020 15:30;20/06/2020;15:30;20/06/20_15:30;55815705;8;3.86;11.731633;1.65E-06;4595
21737;17;SI;Paralelo;16:00:15;20/06/2020 16:00;20/06/2020;16:00;20/06/20_16:00;57615545;8;3.86;7.0469;1.89E-06;4620
21737;17;SI;Paralelo;16:30:15;20/06/2020 16:30;20/06/2020;16:30;20/06/20_16:30;59415750;7;3.86;13.738422;3.19E-06;4660
21737;17;SI;Paralelo;17:00:15;20/06/2020 17:00;20/06/2020;17:00;20/06/20_17:00;61215550;6;3.86;4.495979;1.00E-06;4670
21737;17;SI;Paralelo;17:30:15;20/06/2020 17:30;20/06/2020;17:30;20/06/20_17:30;63015770;8;3.86;12.273989;3.64E-06;4665
21737;17;SI;Paralelo;18:00:15;20/06/2020 18:00;20/06/2020;18:00;20/06/20_18:00;64815575;8;3.86;8.187508;2.72E-06;4670
21737;17;SI;Paralelo;18:30:15;20/06/2020 18:30;20/06/2020;18:30;20/06/20_18:30;66615770;8;3.86;8.335643;3.03E-06;4675
21887;43;NO;A_VHF;20:00:20;07/03/2020 20:00;07/03/2020;20:00;07/03/20_20:00;72020340;7;4.18;11.776169;2.85E-06;9999999
21887;43;NO;A_VHF;20:30:20;07/03/2020 20:30;07/03/2020;20:30;07/03/20_20:30;73820600;8;4.18;16.141226;3.74E-06;3470
21887;43;NO;A_VHF;21:00:20;07/03/2020 21:00;07/03/2020;21:00;07/03/20_21:00;75620420;8;4.16;5.988872;3.95E-06;3545
21887;43;NO;A_VHF;21:30:20;07/03/2020 21:30;07/03/2020;21:30;07/03/20_21:30;77420655;8;4.16;0.26143;4.76E-06;3575
21887;43;NO;A_VHF;22:00:20;07/03/2020 22:00;07/03/2020;22:00;07/03/20_22:00;79220515;8;4.16;15.894771;2.70E-06;3600
21887;43;NO;A_VHF;22:30:20;07/03/2020 22:30;07/03/2020;22:30;07/03/20_22:30;81020760;8;4.16;6.835807;3.03E-06;3650
21887;43;NO;A_VHF;23:00:20;07/03/2020 23:00;07/03/2020;23:00;07/03/20_23:00;82820610;8;4.16;1.78838;1.82E-06;3710
21887;43;NO;A_VHF;23:30:20;07/03/2020 23:30;07/03/2020;23:30;07/03/20_23:30;84620860;8;4.16;6.915886;4.62E-06;3765
21887;43;NO;A_VHF;0:00:20;08/03/2020 0:00;08/03/2020;0:00;08/03/20_00:00;20725;9;4.14;6.191894;2.59E-06;3820
21887;43;NO;A_VHF;0:30:20;08/03/2020 0:30;08/03/2020;0:30;08/03/20_00:30;1820970;8;4.14;3.49975;7.36E-06;3875
21887;43;NO;A_VHF;1:00:20;08/03/2020 1:00;08/03/2020;1:00;08/03/20_01:00;3620835;9;4.14;10.783615;3.74E-06;3930
21887;43;NO;A_VHF;1:30:21;08/03/2020 1:30;08/03/2020;1:30;08/03/20_01:30;5421100;8;4.14;5.223646;2.29E-06;3995
21887;43;NO;A_VHF;2:00:20;08/03/2020 2:00;08/03/2020;2:00;08/03/20_02:00;7220945;8;4.14;7.632843;3.15E-06;4055
21887;43;NO;A_VHF;2:30:21;08/03/2020 2:30;08/03/2020;2:30;08/03/20_02:30;9021205;8;4.14;7.697204;4.60E-06;4105
21887;43;NO;A_VHF;3:00:21;08/03/2020 3:00;08/03/2020;3:00;08/03/20_03:00;10821045;9;4.14;8.875467;6.38E-06;4150
21887;43;NO;A_VHF;3:30:21;08/03/2020 3:30;08/03/2020;3:30;08/03/20_03:30;12621310;9;4.14;8.225659;6.31E-06;4200
21887;43;NO;A_VHF;4:00:21;08/03/2020 4:00;08/03/2020;4:00;08/03/20_04:00;14421180;9;4.12;9.642977;6.50E-06;4270
21887;43;NO;A_VHF;4:30:21;08/03/2020 4:30;08/03/2020;4:30;08/03/20_04:30;16221450;9;4.14;12.616062;5.68E-06;4350
21887;43;NO;A_VHF;5:00:21;08/03/2020 5:00;08/03/2020;5:00;08/03/20_05:00;18021300;8;4.14;6.846091;7.55E-06;4415
21887;43;NO;A_VHF;5:30:21;08/03/2020 5:30;08/03/2020;5:30;08/03/20_05:30;19821555;7;4.12;3.592546;6.14E-06;4460
21887;43;NO;A_VHF;6:00:21;08/03/2020 6:00;08/03/2020;6:00;08/03/20_06:00;21621420;7;4.12;8.276261;8.01E-06;4510
21887;43;NO;A_VHF;6:30:21;08/03/2020 6:30;08/03/2020;6:30;08/03/20_06:30;23421670;8;4.12;8.113425;4.26E-06;4570
21887;43;NO;A_VHF;7:00:21;08/03/2020 7:00;08/03/2020;7:00;08/03/20_07:00;25221530;9;4.14;18.414782;3.90E-06;4630
21887;43;NO;A_VHF;7:30:21;08/03/2020 7:30;08/03/2020;7:30;08/03/20_07:30;27021780;6;4.14;21.150225;2.68E-06;4685
21887;31;NO;Levantado;21:00:16;09/03/2020 21:00;09/03/2020;21:00;09/03/20_21:00;75616750;9;4.14;8.787376;5.60E-06;9999999
21887;31;NO;Levantado;21:30:17;09/03/2020 21:30;09/03/2020;21:30;09/03/20_21:30;77417000;8;4.14;5.853028;3.91E-06;2875
21887;31;NO;Levantado;22:00:16;09/03/2020 22:00;09/03/2020;22:00;09/03/20_22:00;79216855;8;4.12;12.280668;3.33E-06;3070
21887;31;NO;Levantado;22:30:17;09/03/2020 22:30;09/03/2020;22:30;09/03/20_22:30;81017100;8;4.14;2.762094;5.26E-06;3075
21887;31;NO;Levantado;23:00:16;09/03/2020 23:00;09/03/2020;23:00;09/03/20_23:00;82816975;6;4.14;10.341301;1.53E-06;3040
21887;31;NO;Levantado;23:30:17;09/03/2020 23:30;09/03/2020;23:30;09/03/20_23:30;84617200;8;4.12;17.200855;3.13E-06;3070
21887;31;NO;Levantado;0:00:17;10/03/2020 0:00;10/03/2020;0:00;10/03/20_00:00;17070;8;4.12;15.431417;3.55E-06;3150
21887;31;NO;Levantado;0:30:17;10/03/2020 0:30;10/03/2020;0:30;10/03/20_00:30;1817330;9;4.14;5.213332;2.28E-06;3240
21887;31;NO;Levantado;1:00:17;10/03/2020 1:00;10/03/2020;1:00;10/03/20_01:00;3617180;9;4.12;12.755063;4.50E-06;3300
21887;31;NO;Levantado;1:30:17;10/03/2020 1:30;10/03/2020;1:30;10/03/20_01:30;5417430;8;4.12;5.896497;5.50E-06;3335
21887;31;NO;Levantado;2:00:17;10/03/2020 2:00;10/03/2020;2:00;10/03/20_02:00;7217295;8;4.12;8.466718;4.93E-06;3380
21887;31;NO;Levantado;2:30:17;10/03/2020 2:30;10/03/2020;2:30;10/03/20_02:30;9017550;7;4.12;8.3433;3.81E-06;3445
21887;31;NO;Levantado;3:00:17;10/03/2020 3:00;10/03/2020;3:00;10/03/20_03:00;10817405;9;4.12;4.935321;5.38E-06;3510
21887;31;NO;Levantado;3:30:17;10/03/2020 3:30;10/03/2020;3:30;10/03/20_03:30;12617650;8;4.1;9.498103;4.62E-06;3560
21887;31;NO;Levantado;4:00:17;10/03/2020 4:00;10/03/2020;4:00;10/03/20_04:00;14417510;7;4.1;27.534219;4.56E-06;3605
21887;31;NO;Levantado;4:30:17;10/03/2020 4:30;10/03/2020;4:30;10/03/20_04:30;16217785;8;4.1;4.722598;3.68E-06;3670
21887;31;NO;Levantado;5:00:17;10/03/2020 5:00;10/03/2020;5:00;10/03/20_05:00;18017650;7;4.1;8.817484;2.94E-06;3750
21887;31;NO;Levantado;5:30:17;10/03/2020 5:30;10/03/2020;5:30;10/03/20_05:30;19817880;7;4.1;12.111028;5.50E-06;3805
21887;31;NO;Levantado;6:00:17;10/03/2020 6:00;10/03/2020;6:00;10/03/20_06:00;21617745;6;4.08;14.489896;4.40E-06;3840
21887;31;NO;Levantado;6:30:17;10/03/2020 6:30;10/03/2020;6:30;10/03/20_06:30;23417960;6;4.1;35.359624;1.91E-06;3870
21887;31;NO;Levantado;7:00:17;10/03/2020 7:00;10/03/2020;7:00;10/03/20_07:00;25217850;6;4.08;5.03952;4.47E-06;3920
21887;31;NO;Levantado;7:30:18;10/03/2020 7:30;10/03/2020;7:30;10/03/20_07:30;27018090;7;4.1;13.368789;4.63E-06;3995
21887;31;NO;Levantado;8:00:17;10/03/2020 8:00;10/03/2020;8:00;10/03/20_08:00;28817935;7;4.1;4.291466;6.71E-06;4050
21887;31;NO;Levantado;8:30:18;10/03/2020 8:30;10/03/2020;8:30;10/03/20_08:30;30618180;7;4.1;15.179979;3.77E-06;4085
21887;61;NO;A_VHF;9:00:20;18/03/2020 9:00;18/03/2020;9:00;18/03/20_09:00;32420440;8;4.12;2.3429;5.39E-06;9999999
21887;61;NO;A_VHF;9:30:20;18/03/2020 9:30;18/03/2020;9:30;18/03/20_09:30;34220650;8;4.12;14.003608;4.18E-06;2545
21887;61;NO;A_VHF;10:00:20;18/03/2020 10:00;18/03/2020;10:00;18/03/20_10:00;36020485;8;4.12;13.571709;3.59E-06;2620
21887;61;NO;A_VHF;10:30:20;18/03/2020 10:30;18/03/2020;10:30;18/03/20_10:30;37820720;8;4.12;13.253597;3.35E-06;2640
21887;61;NO;A_VHF;11:00:20;18/03/2020 11:00;18/03/2020;11:00;18/03/20_11:00;39620530;8;4.12;2.749873;5.05E-06;2635
21887;61;NO;A_VHF;11:30:20;18/03/2020 11:30;18/03/2020;11:30;18/03/20_11:30;41420755;8;4.12;6.176697;2.96E-06;2640
21887;61;NO;A_VHF;12:00:20;18/03/2020 12:00;18/03/2020;12:00;18/03/20_12:00;43220560;8;4.12;4.820739;3.61E-06;2660
21887;61;NO;A_VHF;12:30:20;18/03/2020 12:30;18/03/2020;12:30;18/03/20_12:30;45020780;8;4.12;13.942048;3.26E-06;2680
21887;61;NO;A_VHF;13:00:20;18/03/2020 13:00;18/03/2020;13:00;18/03/20_13:00;46820580;7;4.12;13.383642;2.88E-06;2690
21887;61;NO;A_VHF;13:30:20;18/03/2020 13:30;18/03/2020;13:30;18/03/20_13:30;48620810;8;4.1;8.161783;4.79E-06;2700
21887;61;NO;A_VHF;14:00:20;18/03/2020 14:00;18/03/2020;14:00;18/03/20_14:00;50420630;7;4.1;14.357854;4.43E-06;2725
21887;61;NO;A_VHF;14:30:20;18/03/2020 14:30;18/03/2020;14:30;18/03/20_14:30;52220835;8;4.1;15.322638;4.34E-06;2745
21887;61;NO;A_VHF;15:00:20;18/03/2020 15:00;18/03/2020;15:00;18/03/20_15:00;54020655;8;4.1;9.115845;1.29E-06;2755
21887;61;NO;A_VHF;15:30:20;18/03/2020 15:30;18/03/2020;15:30;18/03/20_15:30;55820845;7;4.1;31.1716;2.18E-06;2755
21887;61;NO;A_VHF;16:00:20;18/03/2020 16:00;18/03/2020;16:00;18/03/20_16:00;57620695;7;4.1;11.912168;5.19E-06;2770
21887;61;NO;A_VHF;16:30:20;18/03/2020 16:30;18/03/2020;16:30;18/03/20_16:30;59420930;7;4.1;10.285284;1.54E-06;2820
21887;61;NO;A_VHF;17:00:20;18/03/2020 17:00;18/03/2020;17:00;18/03/20_17:00;61220760;7;4.1;8.378249;3.81E-06;2870
21887;61;NO;A_VHF;17:30:20;18/03/2020 17:30;18/03/2020;17:30;18/03/20_17:30;63020980;7;4.08;9.492575;3.62E-06;2895
21887;61;NO;A_VHF;18:00:20;18/03/2020 18:00;18/03/2020;18:00;18/03/20_18:00;64820805;7;4.08;1.834238;5.94E-06;2905
21887;61;NO;A_VHF;18:30:21;18/03/2020 18:30;18/03/2020;18:30;18/03/20_18:30;66621035;7;4.08;4.413608;3.31E-06;2925
21887;61;NO;A_VHF;19:00:20;18/03/2020 19:00;18/03/2020;19:00;18/03/20_19:00;68420855;7;4.08;26.281047;5.10E-06;2955
21887;61;NO;A_VHF;19:30:21;18/03/2020 19:30;18/03/2020;19:30;18/03/20_19:30;70221125;7;4.08;3.789703;2.22E-06;3005
21887;61;NO;A_VHF;20:00:20;18/03/2020 20:00;18/03/2020;20:00;18/03/20_20:00;72020975;8;4.08;9.106394;3.47E-06;3075
21887;61;NO;A_VHF;20:30:21;18/03/2020 20:30;18/03/2020;20:30;18/03/20_20:30;73821195;8;4.08;9.993818;4.73E-06;3120
21887;55;NO;Paralelo;11:00:21;19/03/2020 11:00;19/03/2020;11:00;19/03/20_11:00;39621730;8;4.1;5.968242;3.21E-06;9999999
21887;55;NO;Paralelo;11:30:21;19/03/2020 11:30;19/03/2020;11:30;19/03/20_11:30;41421930;8;4.12;10.82763;6.23E-06;1830
21887;55;NO;Paralelo;12:00:21;19/03/2020 12:00;19/03/2020;12:00;19/03/20_12:00;43221750;8;4.1;12.582842;4.32E-06;1960
21887;55;NO;Paralelo;12:30:21;19/03/2020 12:30;19/03/2020;12:30;19/03/20_12:30;45021980;6;4.1;16.330985;3.01E-06;1930
21887;55;NO;Paralelo;13:00:21;19/03/2020 13:00;19/03/2020;13:00;19/03/20_13:00;46821800;6;4.1;12.87737;4.80E-07;1875
21887;55;NO;Paralelo;13:30:22;19/03/2020 13:30;19/03/2020;13:30;19/03/20_13:30;48622005;5;4.1;9.465286;2.41E-07;1875
